id,name,district,submarket,submarketSource,address,propertyType,publicBuildingType,buildingForm,buildingFormStatus,buildingFormSource,builtYear,builtYearSource,unitPrice,unitPriceSource,priceType,sellCount,source,sourceName,detailStatus
"gotohui-70793","御江金城","建邺","奥体","公开地址归并板块","建邺奥体","住宅","板楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2012","聚汇数据小区详情页建筑年代","49332","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/70793","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-531174","云河湾花园","建邺","河西中部","公开地址归并板块","南京建邺区集庆门大街36号","酒店式公寓住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/531174","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1625896","云际花园","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","55606","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1625896","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-330260","长发都市蓝瑟","建邺","","","南京建邺区江东路","酒店式公寓住宅","高层(1幢)","高层","公开详情页明确提供住宅形态字段","聚汇数据小区详情页建筑类型","2012","聚汇数据小区详情页建筑年代","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/330260","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-68660","长发蓝瑟公寓","建邺","河西中部","公开地址归并板块","建邺万达广场","住宅","塔楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2016","聚汇数据小区详情页建筑年代","59385","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/68660","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-530916","长虹路109号小区","建邺","水西门","公开地址归并板块","南京建邺区长虹路109号","住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/530916","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1626396","长虹路131号小区","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","29850","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1626396","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-73992","招商雍和府","建邺","奥体","公开地址归并板块","建邺奥南","住宅","板楼,塔楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2017","聚汇数据小区详情页建筑年代","40209","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/73992","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-70809","招商雍华府","建邺","兴隆","公开地址归并板块","建邺兴隆大街","住宅","板楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2015","聚汇数据小区详情页建筑年代","48480","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/70809","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1625318","正荣滨江紫阙","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2017","聚汇数据小区详情页建筑年代","55254","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1625318","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-68924","正荣润峯","建邺","奥体","公开地址归并板块","建邺奥南","住宅","板楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2017","聚汇数据小区详情页建筑年代","49161","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/68924","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-835327","正荣中心天寓","建邺","河西南部","公开地址归并板块","建邺江东南路与吴侯街交汇处","普通住宅,标准写字楼,酒店写字楼,酒店式公寓","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","24484","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/835327","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1559817","正太中心","建邺","奥体","公开地址归并板块","建邺南京市建邺区新安江街和泰山路交汇处","酒店写字楼","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","20044","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1559817","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-330487","中北·品尚","建邺","","","","小区","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/330487","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-330396","中海·塞纳丽舍东苑","建邺","","","","小区","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/330396","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-250748","中和村经济适用房","建邺","奥体","公开地址归并板块","建邺奥体","住宅","板楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2015","聚汇数据小区详情页建筑年代","21138","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/250748","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-69573","钟鼎雅居","建邺","奥体","公开地址归并板块","建邺奥体","住宅","板楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2013","聚汇数据小区详情页建筑年代","40492","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/69573","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1626698","洲岛和园","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2018","聚汇数据小区详情页建筑年代","19717","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1626698","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1625882","洲岛和园和乐苑","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2015","聚汇数据小区详情页建筑年代","19565","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1625882","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1625880","洲岛和园和睦苑","建邺","","","","普通住宅","","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","2015","聚汇数据小区详情页建筑年代","19922","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1625880","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-69856","洲岛家园","建邺","江心洲","公开地址归并板块","建邺江心洲","住宅","板塔结合","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","62655","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/69856","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1254457","洲岛家园悦江苑","建邺","","","","住宅","高层","高层","公开详情页明确提供住宅形态字段","聚汇数据小区详情页建筑类型","2017","聚汇数据小区详情页建筑年代","","","暂无公开均价","0","https://m.gotohui.com/xiaoqu/1254457","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-1152498","紫辉时代广场","建邺","奥体","公开地址归并板块","建邺江东中路与梦都大街交汇处北侧","酒店式公寓","塔楼","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","42907","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/1152498","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
"gotohui-161772","紫金西城中心","建邺","奥体","公开地址归并板块","建邺奥体","住宅","板塔结合","","公开源未提供洋房/小高层/高层等住宅形态，标记为待补充","","","","47338","聚汇数据小区详情页挂牌均价","聚汇数据小区详情页挂牌均价","0","https://m.gotohui.com/xiaoqu/161772","聚汇数据建邺区小区房价列表 + 聚汇数据小区详情页","已抓取"
